wavelength      radiance
2.02922       7.86710E-01
2.02881       6.38149E-01
2.02840       5.90157E-01
2.02799       6.36633E-01
2.02758       7.25778E-01
2.02716       8.14897E-01
2.02675       8.13231E-01
2.02634       7.87904E-01
2.02593       7.41836E-01
2.02552       6.73081E-01
2.02511       5.99193E-01
2.02470       5.64868E-01
2.02429       5.67531E-01
2.02388       5.22966E-01
2.02347       4.57005E-01
2.02306       4.53715E-01
2.02265       4.92777E-01
2.02224       4.68723E-01
2.02184       4.17941E-01
2.02143       3.31352E-01
2.02102       2.50429E-01
2.02061       2.48037E-01
2.02020       2.54894E-01
2.01979       2.37300E-01
2.01939       2.15737E-01
2.01898       2.02564E-01
2.01857       1.90020E-01
2.01816       1.82873E-01
2.01776       1.78927E-01
2.01735       1.43381E-01
2.01694       1.04723E-01
2.01654       1.15441E-01
2.01613       1.37125E-01
2.01572       1.34311E-01
2.01532       1.31982E-01
2.01491       1.31640E-01
2.01450       1.23662E-01
2.01410       1.06337E-01
2.01369       1.02857E-01
2.01329       1.12420E-01
2.01288       1.09407E-01
2.01248       1.12135E-01
2.01207       1.08914E-01
2.01167       1.10210E-01
2.01126       1.14582E-01
2.01086       1.18355E-01
2.01045       1.39764E-01
2.01005       1.59051E-01
2.00965       2.19073E-01
2.00924       2.92756E-01
2.00884       2.73710E-01
2.00844       1.97897E-01
2.00803       1.51367E-01
2.00763       1.39262E-01
2.00723       1.17952E-01
2.00682       9.48895E-02
2.00642       8.15584E-02
2.00602       5.72093E-02
2.00562       3.97624E-02
2.00521       4.41724E-02
2.00481       5.35888E-02
2.00441       5.38836E-02
2.00401       5.19881E-02
2.00361       5.50019E-02
2.00321       5.34902E-02
2.00280       4.65609E-02
2.00240       5.16116E-02
2.00200       6.86144E-02
2.00160       7.87695E-02
2.00120       8.84348E-02
2.00080       1.16274E-01
2.00040       1.49436E-01
2.00000       1.68618E-01
1.99960       1.85484E-01
1.99920       2.13348E-01
1.99880       2.32601E-01
1.99840       2.28364E-01
1.99800       2.73031E-01
1.99760       3.98826E-01
1.99720       4.47296E-01
1.99681       4.48752E-01
1.99641       5.56776E-01
1.99601       6.05767E-01
1.99561       6.14998E-01
1.99521       7.21538E-01
1.99481       7.25387E-01
1.99442       6.21650E-01
1.99402       6.66276E-01
1.99362       8.49307E-01
1.99322       9.73966E-01
1.99283       9.87233E-01
1.99243       9.34321E-01
1.99203       9.15557E-01
1.99164       9.66335E-01
1.99124       8.90967E-01
1.99084       6.20918E-01
1.99045       3.94838E-01
1.99005       4.10224E-01
1.98965       6.49017E-01
1.98926       8.77825E-01
1.98886       9.39451E-01
1.98847       8.90691E-01
1.98807       8.06123E-01
1.98768       6.67250E-01
1.98728       4.45688E-01
1.98689       4.03186E-01
1.98649       6.62965E-01
1.98610       8.93555E-01
1.98570       8.43524E-01
1.98531       7.07409E-01
1.98491       7.66367E-01
1.98452       8.84653E-01
1.98413       9.38305E-01
1.98373       9.36643E-01
1.98334       7.71188E-01
1.98295       5.95486E-01
1.98255       6.64082E-01
1.98216       7.97983E-01
1.98177       8.05588E-01
1.98138       7.69888E-01
1.98098       6.20907E-01
1.98059       3.75555E-01
1.98020       2.32872E-01
1.97981       2.77309E-01
1.97941       5.12918E-01
1.97902       6.80715E-01
1.97863       6.75114E-01
1.97824       6.58668E-01
1.97785       6.18305E-01
1.97746       6.48449E-01
1.97707       7.70229E-01
1.97668       7.78550E-01
1.97628       6.08606E-01
1.97589       4.47734E-01
1.97550       4.94458E-01
1.97511       6.06717E-01
1.97472       5.25720E-01
1.97433       3.35704E-01
1.97394       3.29001E-01
1.97355       4.54099E-01
1.97316       5.12669E-01
1.97278       4.79798E-01
1.97239       3.60528E-01
1.97200       2.44110E-01
1.97161       2.08117E-01
1.97122       2.49562E-01
1.97083       3.65409E-01
1.97044       4.71456E-01
1.97006       4.86153E-01
1.96967       4.49813E-01
1.96928       3.99892E-01
1.96889       3.69966E-01
1.96850       3.08590E-01
1.96812       2.45690E-01
1.96773       2.56723E-01
1.96734       2.81218E-01
1.96696       2.92530E-01
1.96657       2.70352E-01
1.96618       2.34573E-01
1.96580       2.01056E-01
1.96541       1.99659E-01
1.96502       2.03543E-01
1.96464       1.57488E-01
1.96425       1.28676E-01
1.96386       1.10825E-01
1.96348       9.39324E-02
1.96309       1.06313E-01
1.96271       1.35165E-01
1.96232       1.79982E-01
1.96194       2.19146E-01
1.96155       2.23388E-01
1.96117       1.89120E-01
1.96078       1.99723E-01
1.96040       2.50679E-01
1.96002       2.21782E-01
1.95963       1.40041E-01
1.95925       8.25285E-02
1.95886       7.31487E-02
1.95848       8.26845E-02
1.95810       7.69745E-02
1.95771       7.79010E-02
1.95733       8.28674E-02
1.95695       7.47053E-02
1.95656       6.46697E-02
1.95618       6.59999E-02
1.95580       6.96183E-02
1.95542       7.46645E-02
1.95503       8.93127E-02
1.95465       8.94951E-02
1.95427       9.30019E-02
1.95389       1.07464E-01
1.95351       9.79679E-02
1.95312       1.04498E-01
1.95274       1.29327E-01
1.95236       1.42641E-01
1.95198       1.79420E-01
1.95160       2.19437E-01
1.95122       1.95840E-01
1.95084       1.51228E-01
1.95046       1.48486E-01
1.95008       1.58909E-01
1.94970       1.44606E-01
1.94932       1.25802E-01
1.94894       1.27573E-01
1.94856       1.13265E-01
1.94818       1.05370E-01
1.94780       1.18595E-01
1.94742       1.16392E-01
1.94704       1.47864E-01
1.94666       1.84533E-01
1.94628       1.56591E-01
1.94590       1.30186E-01
1.94553       1.20783E-01
1.94515       9.06652E-02
1.94477       7.22162E-02
1.94439       8.73005E-02
1.94401       1.03516E-01
1.94363       1.29396E-01
1.94326       1.85660E-01
1.94288       2.42626E-01
1.94250       2.68257E-01
1.94212       2.13167E-01
1.94175       1.25450E-01
1.94137       9.27265E-02
1.94099       1.07835E-01
1.94062       1.38349E-01
1.94024       1.34618E-01
1.93986       9.70877E-02
1.93949       7.63753E-02
1.93911       8.63824E-02
1.93874       1.08710E-01
1.93836       1.09299E-01
1.93798       1.06130E-01
1.93761       1.24450E-01
1.93723       1.27805E-01
1.93686       1.06117E-01
1.93648       9.82023E-02
1.93611       1.19046E-01
1.93573       1.57200E-01
1.93536       2.00544E-01
1.93498       1.97351E-01
1.93461       1.40673E-01
1.93424       9.93252E-02
1.93386       1.07322E-01
1.93349       1.33212E-01
1.93311       1.33375E-01
1.93274       1.33245E-01
1.93237       1.38439E-01
1.93199       1.17355E-01
1.93162       9.69243E-02
1.93125       9.03237E-02
1.93087       8.89284E-02
1.93050       9.30156E-02
1.93013       1.06652E-01
1.92976       1.25977E-01
1.92938       1.24162E-01
1.92901       9.87064E-02
1.92864       8.38768E-02
1.92827       9.65211E-02
1.92790       1.06780E-01
1.92753       9.56375E-02
1.92715       8.78013E-02
1.92678       1.04754E-01
1.92641       1.26321E-01
1.92604       1.42546E-01
1.92567       1.63468E-01
1.92530       1.61896E-01
1.92493       1.30059E-01
1.92456       9.68774E-02
1.92419       8.31867E-02
1.92382       1.00458E-01
1.92345       1.31203E-01
1.92308       1.47202E-01
1.92271       1.48849E-01
1.92234       1.44205E-01
1.92197       1.32399E-01
1.92160       1.16436E-01
1.92123       9.37216E-02
1.92086       7.57565E-02
1.92049       8.14043E-02
1.92012       8.75865E-02
1.91975       9.39142E-02
1.91939       1.20745E-01
1.91902       1.44902E-01
1.91865       1.56143E-01
1.91828       1.63682E-01
1.91791       1.64458E-01
1.91755       1.52317E-01
1.91718       1.31949E-01
1.91681       1.16642E-01
1.91644       1.09460E-01
1.91608       1.18946E-01
1.91571       1.42618E-01
1.91534       1.49350E-01
1.91498       1.36341E-01
1.91461       1.27187E-01
1.91424       1.15757E-01
1.91388       9.39659E-02
1.91351       9.40095E-02
1.91314       1.23866E-01
1.91278       1.46507E-01
1.91241       1.48288E-01
1.91205       1.27759E-01
1.91168       1.06501E-01
1.91131       1.22327E-01
1.91095       1.40782E-01
1.91058       1.42558E-01
1.91022       1.57119E-01
1.90985       1.72957E-01
1.90949       1.73979E-01
1.90913       1.63583E-01
1.90876       1.64033E-01
1.90840       1.79384E-01
1.90803       1.86629E-01
1.90767       1.79719E-01
1.90731       1.45563E-01
1.90694       1.08952E-01
1.90658       1.19202E-01
1.90621       1.39745E-01
1.90585       1.20033E-01
1.90549       9.97528E-02
1.90512       1.23254E-01
1.90476       1.58792E-01
1.90440       1.80472E-01
1.90404       1.90167E-01
1.90367       1.72825E-01
1.90331       1.28985E-01
1.90295       1.13244E-01
1.90259       1.53441E-01
1.90223       1.93224E-01
1.90186       2.01452E-01
1.90150       1.96413E-01
1.90114       1.77525E-01
1.90078       1.48057E-01
1.90042       1.40242E-01
1.90006       1.31460E-01
1.89970       1.15547E-01
1.89934       1.28441E-01
1.89897       1.52311E-01
1.89861       1.83768E-01
1.89825       1.86298E-01
1.89789       1.63168E-01
1.89753       1.85142E-01
1.89717       2.21261E-01
1.89681       2.27557E-01
1.89645       2.23307E-01
1.89609       2.32568E-01
1.89573       2.55640E-01
1.89538       2.64977E-01
1.89502       2.50261E-01
1.89466       2.39710E-01
1.89430       2.19516E-01
1.89394       1.89680E-01
1.89358       1.97632E-01
1.89322       2.18020E-01
1.89286       2.17567E-01
1.89251       1.93902E-01
1.89215       1.81908E-01
1.89179       2.17079E-01
1.89143       2.51018E-01
1.89107       2.53886E-01
1.89072       2.12372E-01
1.89036       1.59188E-01
1.89000       1.73802E-01
1.88964       2.32921E-01
1.88929       2.79275E-01
1.88893       3.02469E-01
1.88857       3.12677E-01
1.88822       3.18828E-01
1.88786       3.16464E-01
1.88750       2.97421E-01
1.88715       2.55612E-01
1.88679       2.38522E-01
1.88644       2.75815E-01
1.88608       2.90780E-01
1.88573       2.75594E-01
1.88537       2.86882E-01
1.88501       2.97794E-01
1.88466       2.57051E-01
1.88430       1.93796E-01
1.88395       2.04794E-01
1.88359       2.79343E-01
1.88324       3.22139E-01
1.88288       3.28763E-01
1.88253       3.37750E-01
1.88218       3.33722E-01
1.88182       3.08988E-01
1.88147       2.82260E-01
1.88111       2.68072E-01
1.88076       2.85467E-01
1.88041       3.23997E-01
1.88005       3.50845E-01
1.87970       3.46651E-01
1.87935       3.43388E-01
1.87899       3.57673E-01
1.87864       3.44635E-01
1.87829       3.24919E-01
1.87793       3.28251E-01
1.87758       2.73796E-01
1.87723       1.86618E-01
1.87688       2.05193E-01
1.87652       2.77133E-01
1.87617       2.94986E-01
1.87582       2.57626E-01
1.87547       2.23309E-01
1.87512       2.63600E-01
1.87477       3.22971E-01
1.87441       3.05439E-01
1.87406       2.47694E-01
1.87371       2.01591E-01
1.87336       1.50713E-01
1.87301       1.81292E-01
1.87266       3.08754E-01
1.87231       3.73037E-01
1.87196       3.27877E-01
1.87161       2.50683E-01
1.87126       1.86747E-01
1.87091       2.01513E-01
1.87056       2.98999E-01
1.87021       3.38626E-01
1.86986       2.97249E-01
1.86951       2.97941E-01
1.86916       3.73856E-01
1.86881       4.08243E-01
1.86846       3.29204E-01
1.86811       2.21887E-01
1.86776       1.97508E-01
1.86741       2.73985E-01
1.86706       3.85955E-01
1.86672       4.54580E-01
1.86637       4.79057E-01
1.86602       4.90643E-01
1.86567       4.83398E-01
1.86532       4.59276E-01
1.86498       4.23444E-01
1.86463       3.65866E-01
1.86428       3.45967E-01
1.86393       4.14063E-01
1.86359       4.62916E-01
1.86324       4.42109E-01
1.86289       4.32920E-01
1.86254       4.63948E-01
1.86220       4.94307E-01
1.86185       4.94495E-01
1.86150       4.66248E-01
1.86116       3.88962E-01
1.86081       2.93681E-01
1.86047       2.73730E-01
1.86012       2.56730E-01
1.85977       2.34191E-01
1.85943       3.32649E-01
1.85908       4.46011E-01
1.85874       4.80417E-01
1.85839       4.92612E-01
1.85805       4.72238E-01
1.85770       4.17455E-01
1.85736       3.75457E-01
1.85701       3.05634E-01
1.85667       2.63067E-01
1.85632       3.54086E-01
1.85598       4.53212E-01
1.85563       4.81577E-01
1.85529       4.77538E-01
1.85494       4.62421E-01
1.85460       4.12732E-01
1.85426       3.00291E-01
1.85391       2.69228E-01
1.85357       3.35100E-01
1.85322       3.33044E-01
1.85288       3.46651E-01
1.85254       4.45615E-01
1.85219       5.09785E-01
1.85185       5.23412E-01
1.85151       5.00464E-01
1.85117       4.39331E-01
1.85082       3.81031E-01
1.85048       3.72245E-01
1.85014       4.30718E-01
1.84980       4.71183E-01
1.84945       4.47900E-01
1.84911       3.88495E-01
1.84877       3.11739E-01
1.84843       2.36966E-01
1.84809       2.26594E-01
1.84775       2.93270E-01
1.84740       2.70053E-01
1.84706       2.16280E-01
1.84672       2.98238E-01
1.84638       4.12270E-01
1.84604       4.75887E-01
1.84570       5.09850E-01
1.84536       5.32541E-01
1.84502       5.42633E-01
1.84468       5.36174E-01
1.84434       5.03446E-01
1.84400       4.60207E-01
1.84366       4.57852E-01
1.84332       4.84465E-01
1.84298       4.50954E-01
1.84264       3.52648E-01
1.84230       2.76887E-01
1.84196       2.45981E-01
1.84162       3.03671E-01
1.84128       4.34603E-01
1.84094       4.86193E-01
1.84060       4.23057E-01
1.84027       3.14514E-01
1.83993       2.77168E-01
1.83959       3.88449E-01
1.83925       5.05918E-01
1.83891       5.18209E-01
1.83857       4.72167E-01
1.83824       3.77370E-01
1.83790       2.79633E-01
1.83756       3.15521E-01
1.83722       4.40708E-01
1.83688       4.45965E-01
1.83655       3.32713E-01
1.83621       3.12892E-01
1.83587       4.12566E-01
1.83554       4.32969E-01
1.83520       3.57240E-01
1.83486       3.70214E-01
1.83453       4.68270E-01
1.83419       5.34297E-01
1.83385       5.59728E-01
1.83352       5.50574E-01
1.83318       4.93123E-01
1.83284       4.29487E-01
1.83251       4.53164E-01
1.83217       5.35161E-01
1.83184       5.42854E-01
1.83150       4.41242E-01
1.83117       3.91832E-01
1.83083       4.79106E-01
1.83050       4.94923E-01
1.83016       4.48089E-01
1.82983       5.07042E-01
1.82949       5.31453E-01
1.82916       4.43996E-01
1.82882       4.02078E-01
1.82849       4.44723E-01
1.82815       5.04333E-01
1.82782       5.65909E-01
1.82749       6.01429E-01
1.82715       5.86332E-01
1.82682       4.69557E-01
1.82648       3.27927E-01
1.82615       3.77610E-01
1.82582       5.31037E-01
1.82548       5.91719E-01
1.82515       5.85691E-01
1.82482       6.06650E-01
1.82448       6.68579E-01
1.82415       7.12031E-01
1.82382       7.18268E-01
1.82349       6.94760E-01
1.82315       6.16910E-01
1.82282       5.30529E-01
1.82249       4.81962E-01
1.82216       4.57044E-01
1.82183       4.69169E-01
1.82149       5.05302E-01
1.82116       5.05048E-01
1.82083       4.03586E-01
1.82050       3.32150E-01
1.82017       4.23104E-01
1.81984       5.49580E-01
1.81951       6.18257E-01
1.81917       6.11733E-01
1.81884       5.26364E-01
1.81851       4.87264E-01
1.81818       5.67052E-01
1.81785       6.46656E-01
1.81752       6.30086E-01
1.81719       5.76274E-01
1.81686       5.73062E-01
1.81653       5.83071E-01
1.81620       5.52953E-01
1.81587       4.92140E-01
1.81554       4.76390E-01
1.81521       5.49283E-01
1.81488       6.61742E-01
1.81455       7.85974E-01
1.81422       8.38013E-01
1.81389       7.65570E-01
1.81357       6.69410E-01
1.81324       5.75369E-01
1.81291       4.98427E-01
1.81258       5.25574E-01
1.81225       5.93958E-01
1.81192       6.65310E-01
1.81159       6.83875E-01
1.81127       5.97808E-01
1.81094       5.45344E-01
1.81061       5.84872E-01
1.81028       7.12355E-01
1.80995       8.66938E-01
1.80963       9.16624E-01
1.80930       8.37911E-01
1.80897       7.60327E-01
1.80865       8.50834E-01
1.80832       9.78378E-01
1.80799       8.87551E-01
1.80766       6.98920E-01
1.80734       6.82371E-01
1.80701       7.33173E-01
1.80668       6.40046E-01
1.80636       5.46105E-01
1.80603       5.73519E-01
1.80571       7.18238E-01
1.80538       9.96279E-01
1.80505       1.16384E+00
1.80473       1.10797E+00
1.80440       1.02492E+00
1.80408       9.14287E-01
1.80375       7.91034E-01
1.80343       8.20304E-01
1.80310       8.54846E-01
1.80278       7.38546E-01
1.80245       6.55561E-01
1.80213       6.65900E-01
1.80180       6.81761E-01
1.80148       6.40691E-01
1.80115       6.06923E-01
1.80083       6.34962E-01
1.80050       6.38676E-01
1.80018       6.37222E-01
1.79986       7.75322E-01
1.79953       1.13910E+00
1.79921       1.52133E+00
1.79888       1.68559E+00
1.79856       1.50148E+00
1.79824       1.18690E+00
1.79791       1.21750E+00
1.79759       1.38189E+00
1.79727       1.21250E+00
1.79695       1.03664E+00
1.79662       1.11912E+00
1.79630       1.13933E+00
1.79598       1.22949E+00
1.79565       1.30543E+00
1.79533       1.17414E+00
1.79501       1.21967E+00
1.79469       1.33917E+00
1.79437       1.21575E+00
1.79404       9.60133E-01
1.79372       8.36751E-01
1.79340       1.02731E+00
1.79308       1.25219E+00
1.79276       1.17757E+00
1.79244       1.07243E+00
1.79211       1.20431E+00
1.79179       1.38213E+00
1.79147       1.34186E+00
